rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,hasClaim
318,0.41600000000000004,219,1,0,0,32,1,37,0,85,3,11,2,1,5,5,3,2,0
319,0.249,183,3,0,0,32,2,33,0,65,5,6,4,3,7,2,14,1,0
320,0.5,234,2,1,0,32,1,44,0,62,5,12,4,3,7,3,14,1,0
321,0.042,207,0,1,0,34,1,36,1,50,5,6,4,3,4,2,15,1,0
322,0.9159999999999999,569,2,0,0,39,0,70,1,57,5,4,4,3,3,2,17,1,0
323,0.29100000000000004,59,1,1,0,10,1,23,0,80,5,5,4,3,5,2,14,2,0
324,0.009000000000000001,206,8,1,0,12,0,35,1,95,5,3,1,3,0,1,4,0,0
325,0.583,216,6,1,1,32,1,36,0,50,5,6,4,3,6,4,16,1,0
326,0.5,163,3,0,1,32,0,31,1,90,5,11,4,3,6,0,17,1,0
327,0.6659999999999999,212,2,0,0,32,0,37,0,95,5,8,4,3,7,4,11,1,0
328,0.591,608,7,0,0,39,0,80,1,50,5,10,4,3,6,5,7,1,0
329,0.9159999999999999,329,2,1,0,32,1,45,0,50,5,11,4,3,4,0,15,2,0
330,0.9159999999999999,272,6,1,1,32,1,41,0,50,5,19,5,1,8,3,17,0,0
331,0.7490000000000001,70,6,0,1,32,1,25,0,90,5,8,4,3,5,4,16,1,0
332,0.33799999999999997,309,7,1,1,32,1,53,0,72,8,4,4,1,3,2,12,1,0
333,0.41600000000000004,61,2,0,1,27,0,36,0,90,5,8,4,3,6,2,20,1,0
334,0.469,314,0,1,1,32,1,58,0,51,5,10,2,1,6,4,17,0,0
335,0.778,64,8,0,0,32,1,41,0,80,5,6,4,3,5,5,13,1,0
336,1.0,333,2,1,0,32,1,54,0,50,5,5,4,3,4,2,1,1,0
337,0.213,71,0,1,1,32,1,24,0,76,5,5,4,3,4,1,15,1,0
338,1.0,106,5,0,0,32,0,41,0,64,5,4,4,3,5,2,19,1,0
339,0.16,315,3,1,0,32,2,46,0,72,5,15,4,3,8,5,16,1,0
340,0.249,381,1,1,0,32,2,50,0,53,5,17,5,3,9,3,20,2,0
341,0.249,58,3,0,1,10,1,23,0,100,5,3,4,3,3,2,17,1,0
342,0.5,342,8,1,0,0,2,46,0,55,5,11,4,3,5,3,17,1,0
343,0.249,320,0,1,0,32,0,45,0,50,6,16,2,1,6,3,17,2,0
344,0.249,378,8,0,0,32,1,57,0,50,5,3,4,3,3,1,16,1,0
345,0.083,268,6,0,0,27,2,44,0,57,7,14,4,3,9,5,19,1,0
346,0.083,339,2,1,0,32,1,49,0,66,1,17,4,3,9,5,15,0,0
347,0.25,364,5,0,0,32,1,49,0,69,5,5,4,3,3,2,9,1,0
348,0.023,72,0,1,1,32,1,24,0,90,5,6,4,3,5,2,10,1,0
349,0.971,393,4,0,0,34,0,50,0,50,5,11,2,1,7,4,11,1,0
350,0.166,322,7,0,0,32,0,44,0,50,5,10,4,3,6,2,16,2,0
351,0.5720000000000001,196,6,1,0,32,1,35,1,50,5,11,4,3,8,5,15,1,0
352,0.14,195,5,1,1,29,2,34,0,72,5,12,5,3,8,4,6,1,0
353,0.249,315,1,1,0,32,2,44,0,50,3,15,2,1,6,3,19,0,0
354,0.597,441,4,0,0,32,1,56,0,62,5,5,4,3,4,2,8,1,0
355,0.424,396,2,1,0,27,2,52,0,50,8,5,4,3,2,4,5,1,0
356,0.297,517,1,0,0,29,1,61,1,60,2,16,4,3,9,3,7,0,0
357,0.33299999999999996,176,6,0,1,34,0,33,0,95,5,5,4,3,4,2,19,0,0
358,0.474,598,2,1,0,39,0,75,1,58,1,11,4,3,7,4,15,0,0
359,0.7070000000000001,329,0,1,0,32,1,62,0,61,6,17,2,1,7,3,10,2,0
360,0.249,140,3,1,0,32,0,33,0,67,4,9,4,3,6,4,18,1,0
361,0.75,508,0,1,0,0,2,60,0,50,5,13,4,3,9,5,9,1,0
362,0.563,383,8,0,1,32,1,55,1,51,5,3,1,3,3,2,19,1,0
363,0.166,518,1,1,0,0,2,61,0,50,6,13,2,1,4,5,4,1,0
364,0.92,94,6,0,0,32,1,53,0,125,5,4,1,3,3,2,11,1,0
365,0.499,463,0,1,0,32,1,58,0,50,5,17,2,1,9,3,12,0,0
366,0.9079999999999999,110,4,1,1,32,2,28,0,72,4,10,4,3,7,4,15,1,0
367,0.129,258,1,1,0,44,2,39,0,95,5,16,2,1,8,3,9,0,0
368,0.166,506,7,1,1,39,0,72,0,50,5,4,4,3,2,1,16,1,0
369,0.225,130,7,0,0,32,1,33,1,80,5,3,4,3,4,2,7,1,0
370,0.6659999999999999,234,1,1,0,0,1,56,0,50,3,14,4,3,7,3,14,1,0
371,0.7490000000000001,303,4,1,0,32,1,50,0,80,3,12,4,3,5,3,13,1,0
372,0.166,172,6,1,0,32,0,33,0,54,7,13,2,1,7,5,16,0,0
373,0.166,196,7,1,0,32,1,64,0,106,8,6,4,1,1,0,20,1,0
374,0.386,499,2,1,0,27,2,59,0,50,7,9,2,1,6,4,7,1,0
375,0.75,424,8,1,0,39,0,63,0,90,5,6,1,3,5,4,14,2,0
376,0.8190000000000001,218,1,1,0,34,0,38,0,140,3,9,4,3,6,4,4,1,0
377,1.0,187,6,1,0,32,1,33,0,51,4,11,5,1,4,5,13,1,0
378,0.555,511,8,0,0,39,0,65,0,50,5,0,1,3,0,1,6,1,0
379,0.127,593,1,1,0,34,0,72,0,50,5,10,2,1,6,4,12,1,0
380,0.9159999999999999,385,1,1,0,20,0,52,0,50,5,10,2,1,6,4,8,1,0
381,0.7490000000000001,436,5,1,0,27,2,54,0,50,7,6,4,3,3,4,5,1,0
382,0.7290000000000001,481,8,1,0,39,0,73,1,50,5,10,4,3,6,5,10,1,0
383,0.598,98,4,0,0,32,0,30,0,118,5,3,4,3,3,2,13,1,0
384,0.479,267,6,1,0,32,1,46,0,90,5,15,4,3,8,5,5,0,0
385,0.486,70,2,0,1,32,1,24,0,76,5,6,2,1,4,2,11,1,0
386,0.249,292,4,1,0,29,2,43,0,76,5,10,4,3,7,2,8,1,0
387,0.42200000000000004,369,7,1,0,32,0,64,0,50,7,12,2,1,4,5,14,0,0
388,0.514,399,3,1,0,34,1,54,0,50,5,7,4,3,5,4,15,1,0
389,0.446,198,7,1,1,32,1,36,0,64,5,10,4,3,7,5,15,1,0
390,0.013000000000000001,120,1,0,0,32,0,28,0,76,5,7,2,1,4,2,12,1,0
391,0.833,199,8,1,0,32,1,40,1,54,5,11,4,3,7,3,15,1,0
392,0.41600000000000004,292,3,1,0,32,1,49,0,50,5,14,2,1,9,5,8,2,0
393,0.174,658,6,1,0,39,0,75,1,50,5,9,5,1,5,4,12,0,0
394,0.608,203,8,1,0,32,1,36,0,57,5,5,4,1,2,4,20,1,0
395,0.049,466,7,1,0,39,0,83,0,64,5,3,4,3,1,1,4,2,0
396,0.35,415,4,0,0,34,1,54,0,50,6,15,4,3,5,3,15,2,0
397,0.166,309,1,1,0,32,1,43,0,50,1,8,4,3,4,2,3,0,0
398,0.25,103,0,1,0,34,1,30,0,64,1,13,2,1,7,4,13,2,0
399,0.833,237,8,1,0,27,2,41,0,106,8,6,1,3,0,0,17,1,0
400,0.5820000000000001,436,5,0,0,32,0,55,0,72,5,9,4,3,5,4,10,1,0
401,0.499,376,0,1,1,32,1,54,0,80,5,1,4,3,2,1,13,1,0
402,0.75,181,7,1,1,32,0,34,1,64,5,6,4,3,5,2,20,1,0
403,0.267,244,0,1,0,32,0,39,0,67,6,17,2,1,6,3,16,0,0
404,1.0,482,4,1,0,32,1,59,1,50,5,6,4,3,6,2,19,1,0
405,0.019,242,3,1,1,32,2,38,0,57,4,11,2,1,5,5,11,1,0
406,0.8440000000000001,284,1,1,0,32,1,42,0,90,7,3,4,3,3,1,17,0,0
407,0.499,364,0,1,0,32,2,59,0,76,5,4,4,3,4,1,1,0,0
408,0.6659999999999999,210,4,1,0,0,2,36,0,60,3,10,4,3,6,4,14,1,0
409,0.5529999999999999,463,0,1,0,32,1,58,0,58,6,13,4,3,4,3,14,0,0
410,0.33299999999999996,398,6,0,0,32,1,51,0,50,5,3,4,3,4,2,16,1,0
411,0.083,257,7,1,1,32,1,40,0,57,5,3,4,3,2,1,19,1,0
412,0.4,403,1,1,1,39,0,59,0,57,5,9,4,3,7,4,12,1,0
413,0.033,481,2,0,0,39,0,63,0,85,5,5,4,3,4,2,15,1,0
414,0.166,322,4,1,0,32,2,55,0,68,5,17,2,1,9,3,17,0,0
415,0.41600000000000004,510,8,1,0,39,0,75,0,50,5,9,4,3,7,5,14,1,0
416,0.435,245,8,1,0,32,0,53,0,50,5,7,1,3,6,5,14,1,0
417,0.9159999999999999,457,3,0,0,39,0,58,1,50,5,8,4,3,6,2,19,1,0
418,0.342,406,3,0,0,32,0,52,0,50,5,3,4,3,4,2,3,1,0
419,0.563,217,1,1,1,32,2,41,0,67,5,9,4,3,7,2,15,1,0
420,0.129,224,0,1,0,44,2,37,0,50,4,13,2,1,5,3,8,1,0
421,0.166,466,4,0,1,32,1,58,0,85,5,6,4,3,4,2,18,1,0
422,0.424,497,6,1,0,25,1,59,0,78,5,4,4,3,3,2,7,1,0
423,0.499,184,0,1,1,32,1,35,1,57,5,7,4,3,5,2,20,0,0
424,0.499,240,4,0,1,32,1,38,1,50,5,6,4,3,4,2,7,1,0
425,0.525,2,5,0,1,32,0,30,0,100,5,4,4,3,3,2,17,1,0
426,0.6659999999999999,328,8,0,0,34,1,47,0,118,5,5,1,3,3,4,14,1,0
427,0.079,313,2,1,1,32,1,46,0,80,5,9,4,3,7,2,16,1,0
428,0.075,199,5,1,0,32,1,40,0,50,5,6,4,3,6,4,17,1,0
429,0.7490000000000001,140,2,0,0,0,1,33,0,68,4,9,4,3,5,4,5,1,0
430,0.192,519,0,1,1,38,3,61,0,50,6,14,2,1,4,3,9,2,0
431,0.9159999999999999,158,1,1,0,32,1,31,0,85,7,7,4,3,3,4,14,1,0
432,0.22399999999999998,352,8,1,0,20,0,52,0,100,5,8,4,1,2,5,13,1,0
433,0.9159999999999999,229,4,1,1,32,1,37,0,80,5,3,4,3,3,2,19,0,0
434,0.573,621,1,1,0,29,2,75,0,54,5,8,4,3,6,2,9,0,0
435,0.478,207,7,1,0,32,2,41,0,95,5,12,2,1,6,5,5,2,0
436,0.6659999999999999,156,0,1,1,27,2,33,0,51,3,14,2,1,6,3,11,1,0
437,0.9159999999999999,131,4,1,1,32,1,31,0,85,5,5,4,3,3,2,17,1,0
438,0.5,141,5,1,0,27,3,31,0,83,8,11,4,1,0,0,13,1,0
439,0.166,137,3,1,1,25,2,29,0,54,0,11,2,1,1,0,17,1,0
440,0.267,70,8,1,0,32,1,24,0,65,5,8,4,3,6,5,14,1,0
441,1.0,345,2,0,0,29,2,53,0,50,8,11,2,1,1,0,9,1,0
442,0.496,60,8,0,1,32,1,29,0,95,5,3,4,3,1,1,17,1,0
443,0.866,349,4,1,0,39,0,74,0,50,5,4,4,3,5,2,13,1,0
444,0.036000000000000004,184,7,0,1,32,1,34,0,54,5,3,4,3,3,1,20,0,0
445,0.083,133,4,1,0,29,0,30,1,72,6,16,4,3,7,3,1,0,0
446,0.25,272,4,1,0,29,2,53,0,54,3,12,5,1,5,3,19,1,0
447,0.166,231,8,0,0,32,2,49,0,50,2,19,4,3,9,3,5,2,0
448,0.833,283,2,1,0,27,2,45,0,50,8,11,2,1,4,0,12,1,0
449,0.25,699,5,0,0,39,0,82,1,50,5,5,4,3,4,2,17,1,0
450,0.122,108,5,1,1,32,0,28,0,100,5,2,4,3,3,1,14,1,0
451,0.7490000000000001,377,5,1,0,32,1,51,0,50,6,9,4,3,3,5,15,1,0
452,0.249,20,1,0,1,32,1,32,0,95,5,6,4,3,4,1,16,1,0
453,0.33299999999999996,411,2,1,0,34,1,54,0,50,5,5,4,3,4,2,12,1,0
454,0.166,429,4,0,0,39,0,66,0,50,5,11,4,3,8,5,12,1,0
455,0.9159999999999999,452,1,0,0,39,0,55,0,50,4,13,2,1,5,5,19,0,0
456,0.249,97,8,1,1,32,0,27,0,85,5,4,1,3,2,2,14,1,0
457,0.25,407,6,1,0,32,1,52,0,50,7,9,5,1,5,4,17,1,0
458,0.06,83,5,0,1,32,1,26,0,76,5,3,4,3,3,1,12,0,0
459,0.154,143,4,1,0,32,0,30,0,95,5,6,4,3,4,2,15,1,0
460,0.249,130,6,1,1,32,1,29,0,60,5,2,4,3,2,1,18,1,0
461,0.9159999999999999,535,0,1,0,39,0,69,0,50,5,10,4,3,8,4,16,1,0
462,1.0,71,4,1,1,32,1,26,0,100,5,6,4,3,4,2,4,1,0
463,0.083,184,0,1,0,29,0,34,0,63,5,7,2,1,4,2,4,1,0
464,0.7929999999999999,286,6,1,0,32,0,53,0,59,8,5,4,1,2,4,9,1,0
465,0.41600000000000004,213,1,1,0,0,1,36,0,106,5,8,4,3,6,2,11,1,0
466,0.583,257,2,1,1,32,1,40,0,59,4,10,4,3,6,5,12,1,0
467,0.166,538,2,0,0,32,1,64,1,50,5,6,4,3,4,2,15,1,0
468,0.75,147,4,1,1,32,0,30,0,67,5,12,5,3,9,4,16,0,0
469,0.057,352,8,0,0,32,0,55,0,50,5,11,4,3,5,3,18,1,0
470,0.7170000000000001,216,7,1,0,32,1,36,0,50,5,6,5,1,4,2,17,1,0
471,0.7879999999999999,81,5,0,0,32,1,28,0,76,5,9,4,3,6,5,20,1,0
472,0.75,299,3,1,0,32,2,48,0,50,5,5,4,3,4,2,20,1,0
473,0.833,13,2,0,1,32,1,25,0,95,5,3,4,3,3,1,16,2,0
474,1.0,335,5,0,0,34,1,49,0,50,3,13,5,1,5,3,13,1,0
475,0.499,280,3,1,0,29,1,45,0,85,8,9,4,1,1,0,18,1,0
476,0.166,253,1,1,0,32,1,39,0,57,1,15,4,3,9,5,9,0,0
477,0.784,197,3,1,0,32,2,54,0,60,8,9,2,1,0,0,11,0,0
478,0.613,299,1,1,0,32,1,43,0,50,3,14,2,1,6,3,12,1,0
479,0.499,181,5,0,1,32,1,37,0,57,5,10,4,3,6,4,16,1,0
480,0.5,19,4,0,0,20,0,42,0,100,5,6,4,3,4,2,20,1,0
481,0.478,367,0,1,0,32,1,48,0,51,5,21,4,3,9,3,9,2,0
482,0.9159999999999999,99,3,0,1,32,1,34,0,80,5,5,4,3,3,2,16,0,0
483,0.23600000000000002,373,6,1,0,25,1,53,0,50,2,18,4,3,9,5,4,2,0
484,0.769,656,4,0,0,39,0,83,1,80,5,5,4,3,4,2,13,1,0
485,0.9159999999999999,473,2,0,0,29,2,57,0,50,5,11,4,3,6,4,12,0,0
486,0.5,73,1,1,0,32,2,30,0,76,8,10,2,1,3,0,8,1,0
487,0.5,216,8,0,0,32,0,43,0,50,5,5,1,3,4,4,15,1,0
488,0.368,183,7,1,1,32,1,34,0,51,5,7,4,3,5,4,16,1,0
489,0.584,120,3,0,0,32,1,31,1,60,6,12,4,3,5,5,11,1,0
490,0.46299999999999997,384,3,1,0,39,0,61,0,50,5,22,4,3,9,3,6,2,0
491,0.016,454,5,1,0,28,2,65,0,50,4,9,4,3,5,5,16,1,0
492,0.41600000000000004,200,5,1,1,34,1,35,0,50,3,10,4,3,5,5,8,1,0
493,0.49,150,3,0,0,32,0,32,0,51,4,12,4,3,5,4,19,1,0
494,0.23199999999999998,272,3,1,0,32,1,40,0,50,6,20,4,3,8,3,4,0,0
495,0.9159999999999999,179,0,0,0,32,1,38,0,72,6,11,4,3,6,5,17,1,0
496,0.01,202,3,0,1,32,3,35,0,53,1,8,4,3,7,2,16,1,0
497,0.066,100,7,1,1,32,1,27,0,80,5,7,4,3,4,4,18,1,0
498,0.845,249,4,1,0,32,2,51,0,50,8,5,4,1,4,2,20,1,0
499,0.75,112,4,0,1,32,1,30,0,118,1,10,4,3,6,4,16,2,0
500,0.561,154,8,1,0,32,1,56,1,54,5,5,1,3,3,4,17,1,0
501,0.8220000000000001,136,2,1,1,32,1,29,0,64,5,9,4,3,7,5,19,1,0
502,0.452,291,8,1,0,32,1,42,0,50,5,5,1,3,4,2,12,1,0
503,0.226,279,1,0,1,32,0,45,0,90,5,7,2,1,4,2,19,2,0
504,1.0,238,6,0,1,32,3,37,0,93,5,8,4,3,5,4,8,1,0
505,0.342,76,1,1,1,10,1,24,0,76,5,11,2,1,8,4,4,1,0
506,0.33299999999999996,371,1,0,0,0,3,49,0,50,5,16,5,3,9,3,17,0,0
507,0.499,495,0,1,0,39,0,59,0,50,5,10,4,3,8,4,4,1,0
508,0.40700000000000003,144,6,1,1,32,0,31,1,90,5,15,5,1,8,3,13,0,0
509,0.349,356,6,1,0,32,1,60,0,62,5,10,4,3,7,4,11,1,0
510,0.9159999999999999,574,5,0,0,39,0,67,0,50,5,5,4,3,2,2,15,1,0
511,0.076,193,6,1,0,34,2,37,0,56,5,15,4,3,9,3,7,2,0
512,0.33299999999999996,196,4,1,0,32,1,34,0,50,5,9,2,1,7,4,19,1,0
513,0.7490000000000001,294,3,1,0,32,1,43,0,50,3,14,2,1,5,3,15,1,0
514,0.083,144,3,0,0,0,2,32,0,85,6,12,4,3,4,3,12,0,0
515,0.799,175,5,1,1,34,1,32,0,85,5,4,4,3,3,2,9,1,0
516,0.083,17,4,0,1,34,1,28,0,100,5,4,4,3,4,2,14,0,0
517,0.166,173,3,1,1,32,2,32,0,64,2,16,5,3,9,3,8,0,0
518,0.483,415,7,0,0,0,2,52,0,50,2,14,4,3,9,3,16,0,0
519,0.249,475,2,0,0,20,0,58,0,50,3,11,2,1,5,4,16,1,0
520,1.0,531,8,0,0,39,0,69,0,50,5,7,4,3,4,2,13,1,0
521,0.2,317,7,1,0,32,1,44,0,57,5,2,4,3,2,2,12,1,0
522,0.33299999999999996,197,5,0,0,32,1,36,0,50,5,4,4,3,3,2,3,1,0
523,0.091,416,8,1,0,44,1,54,0,50,2,16,4,3,8,3,14,0,0
524,0.499,234,7,1,1,32,1,38,0,76,5,7,4,3,5,2,16,0,0
525,0.853,88,5,0,0,32,1,31,1,90,5,4,4,1,3,2,15,1,0
526,0.24,205,8,1,0,32,0,37,0,106,5,3,4,3,2,1,13,1,0
527,0.6659999999999999,466,0,1,0,29,2,59,0,72,8,11,2,1,3,0,12,1,0
528,0.583,469,1,0,0,39,0,67,0,50,7,10,2,1,7,4,17,2,0
529,0.5,139,2,1,0,34,1,31,0,85,5,6,2,1,4,2,15,1,0
530,0.5,270,0,0,0,32,1,41,0,100,3,16,2,1,8,3,15,0,0
531,0.583,177,3,1,0,32,1,32,0,51,4,10,4,3,6,4,16,1,0
532,0.524,66,6,1,1,10,1,24,0,100,5,8,2,1,5,4,16,1,0
533,0.166,493,3,1,0,0,1,60,1,50,1,4,5,3,1,1,16,0,0
534,0.41600000000000004,163,0,0,0,34,1,32,0,70,5,4,4,3,4,1,15,1,0
535,0.002,241,7,1,0,32,0,38,1,51,2,21,4,3,9,3,19,0,0
536,0.52,246,4,1,1,34,1,38,1,56,5,10,4,3,7,5,20,1,0
537,0.41600000000000004,120,2,0,1,32,1,31,0,100,5,6,4,3,4,1,18,1,0
538,0.583,148,8,1,0,25,1,36,0,80,5,4,1,3,3,2,19,1,0
539,0.095,74,8,0,1,32,1,27,0,76,5,8,4,1,3,4,14,1,0
540,0.035,326,7,0,0,34,1,45,0,62,5,10,5,1,6,4,9,0,0
541,0.222,108,3,0,1,32,2,30,0,60,5,8,2,1,5,4,12,1,0
542,0.003,251,3,1,0,32,1,40,0,76,4,10,2,1,5,4,15,1,0
543,0.33299999999999996,235,8,1,1,32,2,37,0,66,4,13,5,1,4,3,6,1,0
544,0.499,505,1,0,0,32,1,62,1,50,5,13,2,1,6,0,14,0,0
545,0.9490000000000001,85,6,1,1,10,1,25,0,68,5,7,4,3,8,2,5,0,0
546,0.9159999999999999,190,2,1,1,32,1,49,0,76,5,4,4,1,3,2,11,1,0
547,0.5529999999999999,56,0,1,0,29,0,24,0,106,5,4,4,3,4,1,15,2,0
548,0.284,187,3,1,0,32,1,34,0,50,5,15,4,3,8,3,11,1,0
549,0.166,141,3,1,1,32,0,31,0,80,5,14,5,3,9,5,8,1,0
550,0.095,470,8,0,0,32,1,59,0,50,5,2,1,3,2,2,7,1,0
551,1.0,622,0,1,0,39,0,72,1,50,5,8,4,3,6,4,15,1,0
552,0.583,189,8,0,1,0,1,36,0,90,5,1,1,3,2,2,7,1,0
553,0.41700000000000004,519,0,1,0,39,0,69,0,50,5,6,2,1,4,2,16,1,0
554,0.174,580,8,1,0,39,0,69,0,61,5,7,4,3,6,4,15,1,0
555,0.33299999999999996,245,1,0,1,32,1,39,1,68,5,4,4,3,3,2,16,1,0
556,0.19699999999999998,166,8,1,1,32,2,32,0,50,5,4,4,3,3,2,14,1,0
557,0.431,112,6,1,1,32,0,28,1,85,5,3,4,3,1,1,3,0,0
558,0.41600000000000004,390,5,1,1,32,0,59,0,50,5,12,4,3,8,5,15,0,0
559,0.509,513,8,0,0,39,0,67,0,50,5,3,1,3,1,1,15,1,0
560,0.614,157,0,1,0,32,1,32,0,51,7,13,2,1,7,5,19,1,0
561,0.9159999999999999,464,7,0,0,32,1,58,0,90,5,8,4,3,7,2,14,1,0
562,0.5,228,6,1,0,32,0,37,0,50,5,6,4,3,4,2,17,1,0
563,0.33299999999999996,69,6,0,0,32,1,28,0,80,5,2,4,3,2,2,16,1,0
564,0.249,332,3,0,0,20,0,46,0,50,7,10,2,1,7,4,8,1,0
565,0.061,14,0,0,1,32,1,23,0,100,5,7,2,1,4,2,19,1,0
566,0.41600000000000004,285,0,1,0,32,1,41,0,85,4,11,2,1,5,5,15,2,0
567,0.42700000000000005,355,7,1,0,32,1,48,0,50,5,15,4,3,6,3,16,1,0
568,0.87,278,8,1,0,32,1,41,0,50,5,0,1,3,1,1,8,1,0
569,0.166,438,7,1,0,39,0,69,0,50,5,13,4,3,8,3,14,1,0
570,0.18899999999999997,142,2,1,0,32,1,30,0,80,5,7,4,3,4,2,12,1,0
571,0.28800000000000003,210,0,1,0,32,2,35,0,51,6,21,2,1,5,3,15,2,0
572,0.162,432,7,0,0,32,0,66,1,50,5,13,4,3,8,5,11,2,0
573,0.166,91,5,0,1,32,1,26,0,95,5,6,4,1,4,2,15,1,0
574,0.012,59,4,0,0,10,1,24,0,112,5,7,2,1,5,4,13,1,0
575,0.415,364,2,1,0,32,1,56,0,50,5,12,4,3,4,0,3,1,0
576,0.997,314,2,1,0,32,1,65,0,50,5,19,2,1,8,3,17,0,0
577,0.166,432,8,1,1,32,0,54,0,90,5,3,1,3,4,2,13,1,0
578,0.33,164,6,0,0,32,1,31,0,54,5,8,4,3,7,4,8,1,0
579,0.583,488,4,1,0,39,0,64,0,76,6,18,4,3,6,3,16,0,0
580,0.583,543,2,0,1,39,0,75,1,50,5,8,4,3,6,2,15,2,0
581,0.41600000000000004,130,4,0,0,32,2,29,0,57,5,5,4,3,2,1,15,1,0
582,0.249,326,3,0,0,32,0,45,1,50,5,9,4,3,6,4,16,0,0
583,0.32299999999999995,75,8,0,1,32,1,33,0,100,5,6,1,3,5,4,18,1,0
584,0.33299999999999996,164,1,1,0,32,0,42,0,85,5,11,4,3,5,2,15,0,0
585,0.583,74,0,0,0,32,2,30,0,100,5,7,4,3,6,2,10,1,0
586,0.083,180,0,1,0,32,2,34,0,85,5,10,2,1,6,4,1,2,0
587,0.75,228,1,0,0,20,0,53,0,54,5,4,4,3,4,1,20,1,0
588,0.40399999999999997,528,2,1,0,32,2,62,0,85,5,14,2,1,8,5,17,0,0
589,0.502,354,2,1,0,32,1,59,0,80,4,10,4,3,5,4,20,1,0
590,1.0,700,2,1,0,39,0,77,0,50,2,16,4,3,9,5,16,0,0
591,0.6659999999999999,107,0,1,0,29,2,27,0,80,8,7,4,1,2,4,7,1,0
592,0.6409999999999999,123,0,1,0,32,1,37,0,76,5,8,2,1,5,2,18,1,0
593,0.41600000000000004,129,6,1,0,34,1,28,0,90,5,1,4,3,2,2,5,1,0
594,0.897,201,5,1,0,32,1,37,0,72,3,14,2,1,5,3,20,1,0
595,0.166,414,5,0,0,32,2,54,0,53,5,8,4,3,8,2,17,1,0
596,0.6659999999999999,148,6,0,1,10,1,31,0,59,5,5,4,3,3,2,17,1,0
597,0.7490000000000001,147,5,1,1,32,0,30,1,72,5,10,4,3,6,4,12,1,0
598,0.25,121,6,0,0,32,0,29,0,68,5,7,4,3,6,4,11,2,0
599,0.9159999999999999,310,2,1,0,32,2,45,0,50,4,9,4,3,6,4,11,1,0
600,0.627,248,2,1,0,32,0,39,0,51,4,10,4,3,6,4,6,1,0
601,0.368,79,2,0,1,10,1,27,1,90,5,8,4,3,6,2,1,1,0
602,0.8490000000000001,200,2,1,0,32,1,38,0,125,3,10,2,1,5,4,16,1,0
603,0.25,418,1,1,0,32,2,61,0,50,5,16,2,1,9,5,16,0,0
604,0.249,338,3,1,0,27,2,47,0,50,5,11,4,3,5,2,17,2,0
605,0.631,318,8,1,0,34,0,46,0,56,2,18,4,3,9,3,15,2,0
606,0.499,452,8,1,0,32,0,55,1,50,5,20,4,3,8,3,16,2,0
607,0.491,373,8,1,0,32,3,50,0,50,7,14,4,3,6,3,5,1,0
608,0.67,798,2,1,0,39,0,84,1,50,5,6,4,3,5,2,15,0,0
609,0.41600000000000004,364,0,0,1,32,1,50,0,50,5,11,2,1,5,2,12,1,0
610,0.33299999999999996,239,3,0,1,0,2,38,0,68,5,9,4,1,3,4,11,1,0
611,0.33299999999999996,489,1,1,0,32,1,62,0,62,5,17,4,3,9,3,19,2,0
612,0.41600000000000004,239,2,1,0,32,1,38,0,50,7,10,2,1,7,4,20,0,0
613,0.127,562,6,1,0,39,0,66,0,50,5,14,5,1,7,3,18,1,0
614,0.833,398,6,1,0,27,2,52,0,50,1,17,4,3,9,5,5,0,0
615,0.75,240,1,1,1,32,2,38,0,50,5,8,2,1,5,2,15,0,0
616,0.083,258,0,1,0,0,2,40,0,54,1,5,5,3,1,1,6,2,0
617,0.083,176,4,1,0,32,1,36,0,64,5,5,4,3,3,2,20,1,0
618,0.122,236,8,0,1,32,1,49,0,50,5,0,1,3,0,1,15,2,0
619,0.711,144,5,1,0,32,0,34,0,72,5,8,2,1,5,4,12,1,0
620,0.192,55,8,1,1,32,1,26,0,80,5,2,4,3,3,2,12,1,0
621,0.622,515,2,0,0,39,0,64,1,50,5,10,4,3,7,5,15,1,0
622,0.21100000000000002,330,2,1,0,39,0,64,0,50,5,3,4,3,4,2,16,1,0
623,0.499,518,5,1,0,39,0,71,0,80,5,7,4,3,6,2,1,2,0
624,0.24600000000000002,522,2,1,0,0,2,62,0,50,5,12,2,1,7,5,6,2,0
625,0.071,365,4,1,0,32,1,49,1,50,5,5,4,3,3,2,13,2,0
626,0.423,433,6,1,0,34,1,55,0,50,3,12,4,3,5,3,6,1,0
627,0.185,340,6,1,0,32,0,58,0,50,5,16,5,1,8,3,15,0,0
628,0.052000000000000005,273,3,1,0,7,2,40,0,50,8,11,4,1,1,0,2,1,0
629,0.166,408,3,1,0,32,2,54,0,50,5,10,2,1,5,5,19,1,0
630,0.281,407,6,0,0,39,0,71,1,50,5,5,4,3,3,2,10,1,0
631,0.069,458,7,0,0,32,1,60,0,52,5,12,4,3,6,3,17,1,0
632,0.083,359,1,1,0,29,1,48,0,50,2,15,5,3,9,3,18,2,0
633,0.5,543,7,1,0,32,2,63,0,50,5,11,4,3,6,5,7,0,0
634,0.991,509,4,0,0,34,1,61,0,50,5,8,4,3,7,4,16,0,0
635,0.509,541,3,1,0,39,0,65,0,50,7,8,4,3,5,4,20,1,0
636,0.465,408,5,1,0,25,3,52,0,50,8,12,5,1,4,3,15,1,0
