rowIndex,feature1,feature2,feature6,feature8,feature10,feature11,feature12,feature15,feature16,feature17,ClaimAmount
52754.0,0.127,199.0,34.0,36.0,68.0,5.0,4.0,3.0,2.0,12.0,42.28214674587273
52755.0,0.083,212.0,32.0,35.0,50.0,5.0,13.0,6.0,5.0,5.0,42.28214674587273
52756.0,0.002,408.0,32.0,52.0,50.0,5.0,15.0,9.0,5.0,7.0,42.28214674587273
52757.0,0.924,114.0,32.0,27.0,76.0,5.0,5.0,3.0,2.0,14.0,145.70542416570717
52758.0,0.08900000000000001,519.0,25.0,61.0,63.0,5.0,17.0,9.0,3.0,8.0,42.28214674587273
52759.0,0.41600000000000004,77.0,27.0,27.0,80.0,5.0,3.0,3.0,1.0,15.0,145.70542416570717
52760.0,0.478,135.0,32.0,41.0,64.0,5.0,1.0,2.0,2.0,7.0,145.70542416570717
52761.0,0.20199999999999999,411.0,32.0,62.0,54.0,5.0,5.0,2.0,1.0,13.0,42.28214674587273
52762.0,0.33299999999999996,236.0,32.0,37.0,100.0,5.0,10.0,6.0,4.0,4.0,140.50445246814928
52763.0,0.083,630.0,39.0,71.0,50.0,5.0,15.0,9.0,5.0,7.0,42.28214674587273
52764.0,0.485,246.0,25.0,39.0,50.0,3.0,17.0,8.0,3.0,16.0,145.70542416570717
52765.0,1.0,144.0,32.0,30.0,85.0,5.0,5.0,5.0,2.0,12.0,145.70542416570717
52766.0,0.253,270.0,32.0,40.0,50.0,5.0,10.0,6.0,4.0,9.0,52.00067153683303
52767.0,0.25,175.0,32.0,33.0,76.0,5.0,12.0,8.0,5.0,13.0,47.11130499174733
52768.0,0.833,415.0,39.0,69.0,55.0,1.0,15.0,8.0,3.0,15.0,145.70542416570717
52769.0,0.41600000000000004,534.0,44.0,63.0,58.0,6.0,13.0,4.0,3.0,9.0,145.70542416570717
52770.0,0.046,217.0,32.0,36.0,68.0,6.0,11.0,6.0,5.0,16.0,42.28214674587273
52771.0,0.5770000000000001,137.0,32.0,30.0,90.0,1.0,10.0,6.0,4.0,13.0,145.70542416570717
52772.0,0.499,308.0,32.0,47.0,50.0,5.0,9.0,7.0,2.0,16.0,145.70542416570717
52773.0,0.249,260.0,32.0,41.0,50.0,5.0,16.0,9.0,3.0,7.0,47.11130499174733
52774.0,0.7490000000000001,522.0,39.0,65.0,50.0,1.0,14.0,8.0,3.0,5.0,145.70542416570717
52775.0,0.188,79.0,32.0,53.0,76.0,5.0,4.0,5.0,2.0,12.0,42.28214674587273
52776.0,0.18100000000000002,319.0,32.0,46.0,80.0,5.0,9.0,7.0,2.0,16.0,42.28214674587273
52777.0,0.541,505.0,32.0,63.0,50.0,5.0,6.0,4.0,2.0,16.0,145.70542416570717
52778.0,0.53,384.0,32.0,50.0,57.0,5.0,4.0,4.0,1.0,16.0,145.70542416570717
52779.0,0.386,350.0,32.0,51.0,50.0,5.0,2.0,2.0,1.0,20.0,145.70542416570717
52780.0,0.166,422.0,32.0,55.0,50.0,5.0,0.0,1.0,1.0,17.0,42.28214674587273
52781.0,0.166,325.0,32.0,53.0,125.0,5.0,5.0,4.0,1.0,16.0,42.28214674587273
52782.0,0.833,325.0,25.0,67.0,50.0,5.0,6.0,4.0,1.0,3.0,145.70542416570717
52783.0,0.6659999999999999,96.0,32.0,26.0,64.0,5.0,3.0,3.0,1.0,14.0,145.70542416570717
52784.0,0.5,481.0,32.0,59.0,50.0,4.0,10.0,4.0,4.0,16.0,145.70542416570717
52785.0,0.506,136.0,32.0,29.0,80.0,5.0,4.0,3.0,2.0,12.0,145.70542416570717
52786.0,0.833,464.0,34.0,56.0,50.0,5.0,6.0,4.0,2.0,16.0,145.70542416570717
52787.0,0.6659999999999999,277.0,32.0,43.0,50.0,7.0,4.0,2.0,4.0,19.0,145.70542416570717
52788.0,0.25,467.0,28.0,57.0,50.0,6.0,21.0,9.0,3.0,18.0,47.11130499174733
52789.0,1.0,290.0,32.0,45.0,58.0,5.0,6.0,4.0,2.0,8.0,145.70542416570717
52790.0,0.46799999999999997,48.0,32.0,24.0,100.0,5.0,5.0,5.0,1.0,16.0,145.70542416570717
52791.0,0.41600000000000004,430.0,32.0,54.0,50.0,6.0,17.0,9.0,3.0,19.0,145.70542416570717
52792.0,0.41600000000000004,261.0,34.0,41.0,50.0,7.0,9.0,6.0,4.0,15.0,145.70542416570717
52793.0,0.25,230.0,34.0,38.0,147.0,4.0,10.0,5.0,4.0,16.0,47.11130499174733
52794.0,0.655,226.0,32.0,43.0,76.0,3.0,10.0,6.0,4.0,10.0,145.70542416570717
52795.0,0.9159999999999999,133.0,32.0,30.0,80.0,5.0,5.0,3.0,2.0,18.0,145.70542416570717
52796.0,0.5,504.0,39.0,74.0,50.0,5.0,8.0,6.0,4.0,17.0,145.70542416570717
52797.0,0.166,402.0,44.0,53.0,50.0,5.0,11.0,5.0,2.0,16.0,42.28214674587273
52798.0,0.083,452.0,32.0,57.0,50.0,5.0,9.0,6.0,4.0,15.0,42.28214674587273
52799.0,0.25,211.0,32.0,35.0,50.0,5.0,9.0,8.0,2.0,11.0,47.11130499174733
52800.0,0.083,279.0,32.0,41.0,50.0,5.0,9.0,7.0,2.0,17.0,42.28214674587273
52801.0,0.314,198.0,20.0,55.0,100.0,5.0,7.0,4.0,2.0,16.0,140.50445246814928
52802.0,0.41600000000000004,486.0,27.0,61.0,50.0,5.0,14.0,7.0,3.0,18.0,145.70542416570717
52803.0,1.0,242.0,32.0,41.0,50.0,5.0,4.0,3.0,1.0,10.0,145.70542416570717
52804.0,0.499,415.0,34.0,56.0,72.0,5.0,6.0,4.0,4.0,16.0,145.70542416570717
52805.0,0.833,198.0,32.0,46.0,62.0,5.0,6.0,4.0,2.0,17.0,145.70542416570717
52806.0,0.174,185.0,32.0,34.0,72.0,5.0,12.0,7.0,4.0,20.0,42.28214674587273
52807.0,0.33299999999999996,338.0,0.0,46.0,58.0,5.0,11.0,5.0,3.0,17.0,140.50445246814928
52808.0,0.426,247.0,32.0,39.0,62.0,2.0,15.0,9.0,5.0,17.0,145.70542416570717
52809.0,0.5489999999999999,640.0,0.0,75.0,63.0,5.0,15.0,8.0,3.0,16.0,145.70542416570717
52810.0,0.5,71.0,27.0,46.0,85.0,8.0,11.0,3.0,0.0,20.0,145.70542416570717
52811.0,0.25,193.0,32.0,36.0,95.0,6.0,12.0,4.0,3.0,17.0,47.11130499174733
52812.0,0.833,404.0,32.0,53.0,56.0,5.0,8.0,8.0,2.0,17.0,145.70542416570717
52813.0,0.111,526.0,39.0,61.0,50.0,5.0,10.0,8.0,4.0,6.0,42.28214674587273
52814.0,0.162,157.0,32.0,33.0,51.0,5.0,7.0,5.0,4.0,16.0,42.28214674587273
52815.0,0.006,474.0,32.0,58.0,50.0,5.0,7.0,4.0,2.0,16.0,42.28214674587273
52816.0,0.6659999999999999,369.0,32.0,49.0,50.0,3.0,15.0,6.0,3.0,19.0,145.70542416570717
52817.0,0.9159999999999999,654.0,44.0,74.0,50.0,2.0,25.0,9.0,3.0,8.0,145.70542416570717
52818.0,0.48200000000000004,417.0,32.0,54.0,50.0,5.0,8.0,6.0,4.0,13.0,145.70542416570717
52819.0,0.038,491.0,32.0,58.0,50.0,5.0,5.0,3.0,2.0,16.0,42.28214674587273
52820.0,0.091,419.0,34.0,54.0,50.0,5.0,10.0,6.0,4.0,9.0,42.28214674587273
52821.0,0.368,300.0,4.0,44.0,50.0,5.0,11.0,5.0,2.0,16.0,145.70542416570717
52822.0,0.825,187.0,32.0,34.0,68.0,5.0,12.0,7.0,4.0,20.0,145.70542416570717
52823.0,1.0,511.0,39.0,75.0,52.0,6.0,13.0,3.0,3.0,5.0,145.70542416570717
52824.0,0.083,510.0,32.0,60.0,50.0,5.0,10.0,7.0,5.0,16.0,42.28214674587273
52825.0,0.51,214.0,32.0,51.0,95.0,5.0,8.0,6.0,4.0,13.0,145.70542416570717
52826.0,0.263,194.0,32.0,34.0,72.0,5.0,4.0,4.0,2.0,7.0,71.432406386856
52827.0,0.499,506.0,39.0,60.0,50.0,5.0,11.0,5.0,2.0,16.0,145.70542416570717
52828.0,0.445,440.0,32.0,54.0,95.0,5.0,5.0,5.0,2.0,15.0,145.70542416570717
52829.0,0.9159999999999999,72.0,0.0,57.0,76.0,5.0,4.0,4.0,2.0,1.0,145.70542416570717
52830.0,0.129,73.0,32.0,26.0,72.0,5.0,11.0,6.0,3.0,10.0,42.28214674587273
52831.0,1.0,129.0,0.0,29.0,90.0,5.0,5.0,3.0,2.0,18.0,145.70542416570717
52832.0,0.6970000000000001,482.0,32.0,58.0,50.0,5.0,16.0,8.0,3.0,6.0,145.70542416570717
52833.0,0.621,106.0,32.0,28.0,65.0,6.0,17.0,6.0,3.0,3.0,145.70542416570717
52834.0,0.21100000000000002,271.0,32.0,40.0,68.0,7.0,17.0,8.0,3.0,17.0,42.28214674587273
52835.0,0.21100000000000002,91.0,32.0,25.0,72.0,2.0,4.0,1.0,1.0,16.0,42.28214674587273
52836.0,0.547,107.0,32.0,27.0,85.0,1.0,20.0,9.0,3.0,12.0,145.70542416570717
52837.0,0.083,302.0,34.0,47.0,50.0,6.0,17.0,7.0,3.0,19.0,42.28214674587273
52838.0,0.6659999999999999,307.0,32.0,44.0,50.0,1.0,5.0,1.0,1.0,7.0,145.70542416570717
52839.0,0.086,227.0,34.0,36.0,50.0,5.0,2.0,3.0,2.0,16.0,42.28214674587273
52840.0,0.6659999999999999,146.0,32.0,30.0,90.0,5.0,6.0,3.0,2.0,18.0,145.70542416570717
52841.0,0.8440000000000001,373.0,34.0,49.0,50.0,1.0,10.0,5.0,4.0,16.0,145.70542416570717
52842.0,0.35600000000000004,238.0,32.0,38.0,50.0,5.0,11.0,7.0,5.0,15.0,145.70542416570717
52843.0,0.6659999999999999,186.0,34.0,33.0,57.0,4.0,8.0,5.0,4.0,13.0,145.70542416570717
52844.0,0.249,492.0,39.0,60.0,50.0,5.0,4.0,3.0,1.0,17.0,47.11130499174733
52845.0,0.083,146.0,32.0,30.0,51.0,5.0,5.0,4.0,2.0,12.0,42.28214674587273
52846.0,0.41600000000000004,86.0,32.0,25.0,73.0,5.0,8.0,8.0,2.0,16.0,145.70542416570717
52847.0,0.632,110.0,27.0,48.0,76.0,8.0,6.0,2.0,4.0,20.0,145.70542416570717
52848.0,0.184,395.0,39.0,63.0,50.0,5.0,9.0,4.0,2.0,16.0,42.28214674587273
52849.0,0.08,323.0,44.0,45.0,50.0,8.0,10.0,3.0,0.0,13.0,42.28214674587273
52850.0,0.489,568.0,39.0,67.0,50.0,5.0,7.0,6.0,4.0,11.0,145.70542416570717
52851.0,0.106,150.0,32.0,30.0,60.0,1.0,10.0,7.0,4.0,16.0,42.28214674587273
52852.0,0.297,59.0,10.0,23.0,100.0,2.0,4.0,1.0,1.0,17.0,140.50445246814928
52853.0,0.08,121.0,32.0,32.0,76.0,8.0,7.0,2.0,4.0,16.0,42.28214674587273
52854.0,0.5,374.0,32.0,49.0,51.0,4.0,12.0,6.0,4.0,7.0,145.70542416570717
52855.0,0.499,383.0,51.0,50.0,50.0,3.0,12.0,6.0,4.0,16.0,145.70542416570717
52856.0,0.8959999999999999,76.0,32.0,25.0,80.0,5.0,4.0,3.0,2.0,15.0,145.70542416570717
52857.0,0.713,241.0,32.0,47.0,50.0,4.0,11.0,5.0,4.0,19.0,145.70542416570717
52858.0,0.833,445.0,39.0,73.0,50.0,5.0,9.0,5.0,4.0,17.0,145.70542416570717
52859.0,0.41600000000000004,439.0,29.0,55.0,50.0,5.0,8.0,8.0,2.0,8.0,145.70542416570717
52860.0,0.285,115.0,32.0,28.0,100.0,5.0,2.0,0.0,0.0,5.0,88.34888328943308
52861.0,0.902,141.0,32.0,30.0,57.0,5.0,8.0,5.0,2.0,14.0,145.70542416570717
52862.0,0.139,255.0,32.0,39.0,50.0,3.0,13.0,4.0,3.0,16.0,42.28214674587273
52863.0,0.24600000000000002,61.0,32.0,25.0,100.0,5.0,7.0,3.0,2.0,16.0,47.11130499174733
52864.0,1.0,179.0,29.0,34.0,59.0,5.0,5.0,3.0,1.0,11.0,145.70542416570717
52865.0,0.083,211.0,32.0,38.0,64.0,5.0,5.0,5.0,2.0,14.0,42.28214674587273
52866.0,0.639,259.0,32.0,39.0,72.0,6.0,20.0,9.0,3.0,3.0,145.70542416570717
52867.0,0.249,528.0,34.0,67.0,50.0,5.0,8.0,6.0,4.0,15.0,47.11130499174733
52868.0,0.166,430.0,32.0,59.0,50.0,1.0,9.0,4.0,4.0,16.0,42.28214674587273
52869.0,0.185,97.0,32.0,26.0,72.0,5.0,6.0,4.0,2.0,15.0,42.28214674587273
52870.0,0.083,221.0,32.0,38.0,55.0,5.0,6.0,4.0,1.0,16.0,42.28214674587273
52871.0,0.41600000000000004,532.0,32.0,62.0,50.0,5.0,8.0,6.0,2.0,10.0,145.70542416570717
52872.0,0.166,349.0,32.0,58.0,50.0,5.0,9.0,7.0,5.0,8.0,42.28214674587273
52873.0,0.19399999999999998,651.0,39.0,74.0,50.0,5.0,10.0,6.0,4.0,17.0,42.28214674587273
52874.0,1.0,329.0,32.0,56.0,50.0,1.0,13.0,8.0,3.0,16.0,145.70542416570717
52875.0,0.133,424.0,25.0,55.0,50.0,5.0,20.0,9.0,3.0,7.0,42.28214674587273
52876.0,0.158,263.0,32.0,40.0,95.0,5.0,6.0,4.0,2.0,19.0,42.28214674587273
52877.0,0.41600000000000004,233.0,32.0,39.0,50.0,5.0,14.0,2.0,3.0,18.0,145.70542416570717
52878.0,0.439,112.0,32.0,30.0,80.0,1.0,10.0,8.0,2.0,15.0,145.70542416570717
52879.0,0.002,412.0,32.0,54.0,50.0,8.0,10.0,1.0,0.0,6.0,42.28214674587273
52880.0,0.41600000000000004,559.0,39.0,83.0,50.0,5.0,9.0,5.0,4.0,12.0,145.70542416570717
52881.0,0.423,112.0,32.0,29.0,76.0,5.0,4.0,3.0,2.0,15.0,145.70542416570717
52882.0,0.769,167.0,32.0,32.0,63.0,1.0,10.0,3.0,4.0,7.0,145.70542416570717
52883.0,0.33299999999999996,100.0,32.0,27.0,90.0,5.0,10.0,6.0,5.0,14.0,140.50445246814928
52884.0,0.166,253.0,32.0,42.0,67.0,5.0,5.0,3.0,2.0,13.0,42.28214674587273
52885.0,0.073,339.0,34.0,57.0,50.0,4.0,10.0,5.0,4.0,7.0,42.28214674587273
52886.0,0.489,668.0,39.0,75.0,50.0,7.0,8.0,5.0,4.0,10.0,145.70542416570717
52887.0,0.316,630.0,39.0,72.0,85.0,5.0,3.0,2.0,4.0,20.0,140.50445246814928
52888.0,0.9159999999999999,348.0,27.0,48.0,80.0,5.0,3.0,3.0,1.0,7.0,145.70542416570717
52889.0,1.0,150.0,32.0,31.0,64.0,5.0,8.0,4.0,5.0,16.0,145.70542416570717
52890.0,0.5,295.0,32.0,44.0,54.0,5.0,8.0,4.0,2.0,17.0,145.70542416570717
52891.0,0.833,226.0,32.0,37.0,51.0,5.0,3.0,2.0,1.0,15.0,145.70542416570717
52892.0,0.375,133.0,32.0,40.0,72.0,6.0,11.0,4.0,3.0,18.0,145.70542416570717
52893.0,0.035,173.0,32.0,33.0,80.0,5.0,7.0,5.0,4.0,17.0,42.28214674587273
52894.0,0.094,240.0,32.0,38.0,62.0,5.0,7.0,7.0,2.0,8.0,42.28214674587273
52895.0,0.249,163.0,32.0,36.0,72.0,3.0,10.0,6.0,4.0,16.0,47.11130499174733
52896.0,0.595,518.0,34.0,61.0,59.0,5.0,7.0,3.0,4.0,12.0,145.70542416570717
52897.0,0.33299999999999996,360.0,20.0,69.0,52.0,5.0,7.0,3.0,2.0,16.0,140.50445246814928
52898.0,0.491,671.0,39.0,84.0,50.0,5.0,13.0,8.0,5.0,9.0,145.70542416570717
52899.0,0.83,226.0,32.0,38.0,90.0,5.0,8.0,4.0,5.0,12.0,145.70542416570717
52900.0,1.0,263.0,32.0,43.0,60.0,3.0,10.0,5.0,4.0,12.0,145.70542416570717
52901.0,0.5379999999999999,207.0,32.0,57.0,100.0,5.0,2.0,3.0,2.0,19.0,145.70542416570717
52902.0,0.083,229.0,32.0,39.0,90.0,5.0,5.0,3.0,2.0,4.0,42.28214674587273
52903.0,0.002,342.0,32.0,47.0,65.0,5.0,13.0,7.0,5.0,13.0,42.28214674587273
52904.0,0.162,365.0,20.0,57.0,55.0,5.0,3.0,2.0,2.0,9.0,42.28214674587273
52905.0,0.25,311.0,32.0,44.0,50.0,5.0,12.0,8.0,5.0,15.0,47.11130499174733
52906.0,0.47100000000000003,575.0,39.0,87.0,50.0,5.0,5.0,4.0,2.0,16.0,145.70542416570717
52907.0,0.213,397.0,32.0,53.0,50.0,7.0,11.0,7.0,4.0,7.0,42.28214674587273
52908.0,0.725,411.0,32.0,53.0,50.0,3.0,11.0,5.0,4.0,10.0,145.70542416570717
52909.0,0.41600000000000004,132.0,32.0,30.0,68.0,5.0,3.0,3.0,2.0,9.0,145.70542416570717
52910.0,0.032,85.0,32.0,25.0,100.0,5.0,6.0,4.0,2.0,16.0,42.28214674587273
52911.0,0.33299999999999996,63.0,32.0,28.0,85.0,4.0,10.0,5.0,4.0,20.0,140.50445246814928
52912.0,0.083,291.0,30.0,42.0,51.0,6.0,18.0,9.0,3.0,17.0,42.28214674587273
52913.0,0.764,420.0,32.0,53.0,76.0,5.0,9.0,7.0,2.0,16.0,145.70542416570717
52914.0,0.499,252.0,32.0,39.0,51.0,5.0,10.0,6.0,4.0,7.0,145.70542416570717
52915.0,0.907,159.0,32.0,32.0,50.0,4.0,8.0,4.0,4.0,15.0,145.70542416570717
52916.0,0.743,466.0,32.0,62.0,80.0,5.0,4.0,2.0,1.0,16.0,145.70542416570717
52917.0,0.166,110.0,32.0,32.0,85.0,5.0,9.0,7.0,4.0,15.0,42.28214674587273
52918.0,0.6659999999999999,373.0,32.0,53.0,50.0,6.0,21.0,9.0,3.0,20.0,145.70542416570717
52919.0,0.6509999999999999,89.0,32.0,25.0,85.0,5.0,3.0,3.0,2.0,14.0,145.70542416570717
52920.0,0.29100000000000004,141.0,32.0,32.0,90.0,5.0,8.0,7.0,4.0,14.0,140.50445246814928
52921.0,0.083,281.0,32.0,46.0,72.0,5.0,8.0,5.0,5.0,18.0,42.28214674587273
52922.0,0.583,402.0,32.0,51.0,50.0,5.0,7.0,5.0,2.0,15.0,145.70542416570717
52923.0,0.040999999999999995,240.0,32.0,46.0,50.0,7.0,6.0,5.0,4.0,19.0,42.28214674587273
52924.0,1.0,295.0,32.0,43.0,60.0,5.0,9.0,3.0,5.0,6.0,145.70542416570717
52925.0,0.166,665.0,39.0,83.0,50.0,5.0,9.0,5.0,4.0,13.0,42.28214674587273
52926.0,0.6659999999999999,148.0,10.0,31.0,59.0,5.0,5.0,3.0,2.0,17.0,145.70542416570717
52927.0,0.584,487.0,39.0,63.0,50.0,5.0,4.0,2.0,1.0,15.0,145.70542416570717
52928.0,0.341,341.0,32.0,55.0,50.0,5.0,9.0,5.0,5.0,11.0,140.50445246814928
52929.0,0.166,305.0,32.0,44.0,57.0,5.0,9.0,7.0,2.0,4.0,42.28214674587273
52930.0,0.6659999999999999,118.0,32.0,28.0,90.0,5.0,3.0,4.0,2.0,15.0,145.70542416570717
52931.0,0.583,78.0,32.0,28.0,76.0,5.0,5.0,4.0,2.0,14.0,145.70542416570717
52932.0,0.92,378.0,25.0,49.0,53.0,6.0,20.0,8.0,3.0,16.0,145.70542416570717
52933.0,0.636,149.0,32.0,30.0,76.0,5.0,6.0,4.0,2.0,17.0,145.70542416570717
52934.0,0.8220000000000001,302.0,27.0,50.0,50.0,8.0,7.0,1.0,4.0,18.0,145.70542416570717
52935.0,0.166,278.0,32.0,41.0,50.0,4.0,12.0,4.0,3.0,17.0,42.28214674587273
52936.0,1.0,118.0,32.0,27.0,85.0,5.0,10.0,7.0,4.0,13.0,145.70542416570717
52937.0,0.25,211.0,32.0,37.0,68.0,3.0,10.0,6.0,4.0,13.0,47.11130499174733
52938.0,0.6940000000000001,98.0,32.0,32.0,68.0,5.0,6.0,5.0,2.0,16.0,145.70542416570717
52939.0,0.083,160.0,25.0,34.0,72.0,1.0,17.0,9.0,3.0,4.0,42.28214674587273
52940.0,0.7020000000000001,109.0,32.0,31.0,67.0,2.0,8.0,6.0,4.0,17.0,145.70542416570717
52941.0,0.9159999999999999,287.0,32.0,56.0,50.0,5.0,10.0,7.0,5.0,18.0,145.70542416570717
52942.0,0.044000000000000004,365.0,34.0,50.0,51.0,5.0,13.0,7.0,3.0,15.0,42.28214674587273
52943.0,0.166,157.0,32.0,31.0,51.0,5.0,5.0,3.0,2.0,19.0,42.28214674587273
52944.0,0.083,371.0,0.0,51.0,85.0,5.0,4.0,3.0,1.0,11.0,42.28214674587273
52945.0,0.33299999999999996,326.0,0.0,46.0,50.0,2.0,2.0,1.0,1.0,4.0,140.50445246814928
52946.0,0.41700000000000004,780.0,39.0,84.0,50.0,5.0,9.0,7.0,4.0,16.0,145.70542416570717
52947.0,1.0,286.0,32.0,53.0,62.0,5.0,10.0,6.0,4.0,13.0,145.70542416570717
52948.0,0.892,543.0,32.0,63.0,50.0,4.0,12.0,4.0,3.0,16.0,145.70542416570717
52949.0,0.833,85.0,32.0,25.0,72.0,5.0,6.0,4.0,2.0,12.0,145.70542416570717
52950.0,0.74,275.0,32.0,41.0,75.0,5.0,10.0,8.0,4.0,12.0,145.70542416570717
52951.0,0.177,457.0,32.0,65.0,68.0,5.0,9.0,5.0,4.0,15.0,42.28214674587273
52952.0,0.9740000000000001,326.0,32.0,46.0,63.0,5.0,4.0,4.0,1.0,16.0,145.70542416570717
52953.0,0.166,338.0,32.0,47.0,50.0,5.0,12.0,5.0,3.0,15.0,42.28214674587273
52954.0,0.6659999999999999,445.0,39.0,70.0,50.0,5.0,3.0,3.0,2.0,19.0,145.70542416570717
52955.0,0.031,113.0,32.0,28.0,76.0,5.0,5.0,3.0,2.0,20.0,42.28214674587273
52956.0,0.31,329.0,34.0,53.0,50.0,5.0,14.0,8.0,3.0,7.0,140.50445246814928
52957.0,0.016,445.0,32.0,56.0,50.0,5.0,3.0,2.0,1.0,16.0,42.28214674587273
52958.0,0.583,563.0,39.0,67.0,53.0,5.0,9.0,7.0,5.0,4.0,145.70542416570717
52959.0,0.428,268.0,32.0,42.0,50.0,5.0,10.0,8.0,4.0,15.0,145.70542416570717
52960.0,0.782,429.0,32.0,53.0,50.0,5.0,5.0,3.0,2.0,20.0,145.70542416570717
52961.0,0.249,267.0,32.0,47.0,50.0,6.0,4.0,0.0,4.0,11.0,47.11130499174733
52962.0,0.249,370.0,32.0,56.0,50.0,5.0,5.0,4.0,2.0,13.0,47.11130499174733
52963.0,0.02,119.0,34.0,31.0,90.0,5.0,8.0,7.0,4.0,19.0,42.28214674587273
52964.0,0.083,174.0,32.0,36.0,53.0,5.0,0.0,0.0,2.0,14.0,42.28214674587273
52965.0,0.25,115.0,32.0,28.0,100.0,1.0,8.0,7.0,2.0,15.0,47.11130499174733
52966.0,0.41600000000000004,397.0,32.0,51.0,50.0,5.0,7.0,5.0,2.0,7.0,145.70542416570717
52967.0,0.499,100.0,32.0,28.0,90.0,5.0,8.0,5.0,2.0,19.0,145.70542416570717
52968.0,0.502,260.0,32.0,45.0,50.0,5.0,7.0,3.0,2.0,13.0,145.70542416570717
52969.0,0.92,152.0,32.0,31.0,57.0,5.0,8.0,6.0,2.0,15.0,145.70542416570717
52970.0,0.005,122.0,34.0,30.0,90.0,5.0,10.0,7.0,4.0,18.0,42.28214674587273
52971.0,0.052000000000000005,195.0,32.0,34.0,72.0,7.0,13.0,7.0,5.0,14.0,42.28214674587273
52972.0,0.33299999999999996,546.0,39.0,65.0,50.0,2.0,15.0,9.0,5.0,15.0,140.50445246814928
52973.0,0.9159999999999999,220.0,32.0,36.0,72.0,1.0,12.0,7.0,4.0,15.0,145.70542416570717
52974.0,0.08,287.0,34.0,44.0,50.0,5.0,6.0,4.0,2.0,15.0,42.28214674587273
52975.0,0.569,293.0,32.0,45.0,93.0,5.0,9.0,7.0,5.0,19.0,145.70542416570717
52976.0,0.42200000000000004,495.0,39.0,79.0,54.0,5.0,10.0,7.0,5.0,11.0,145.70542416570717
52977.0,0.8079999999999999,364.0,0.0,50.0,62.0,5.0,6.0,5.0,2.0,16.0,145.70542416570717
52978.0,0.456,110.0,32.0,27.0,85.0,8.0,2.0,3.0,2.0,13.0,145.70542416570717
52979.0,0.249,807.0,39.0,85.0,50.0,5.0,6.0,5.0,2.0,15.0,47.11130499174733
52980.0,0.841,269.0,32.0,40.0,50.0,6.0,19.0,8.0,3.0,9.0,145.70542416570717
52981.0,0.184,502.0,39.0,65.0,50.0,5.0,3.0,3.0,2.0,17.0,42.28214674587273
52982.0,0.33299999999999996,217.0,32.0,37.0,50.0,5.0,4.0,3.0,2.0,17.0,140.50445246814928
52983.0,0.363,147.0,32.0,30.0,68.0,5.0,6.0,6.0,2.0,15.0,145.70542416570717
52984.0,0.716,171.0,32.0,33.0,90.0,5.0,3.0,2.0,2.0,1.0,145.70542416570717
52985.0,0.19399999999999998,145.0,25.0,33.0,88.0,5.0,7.0,5.0,4.0,7.0,42.28214674587273
52986.0,0.7490000000000001,107.0,10.0,28.0,90.0,5.0,6.0,2.0,4.0,10.0,145.70542416570717
52987.0,0.9159999999999999,498.0,32.0,59.0,50.0,5.0,10.0,6.0,2.0,16.0,145.70542416570717
52988.0,0.15,302.0,32.0,43.0,50.0,3.0,12.0,5.0,3.0,2.0,42.28214674587273
52989.0,0.019,346.0,0.0,58.0,50.0,5.0,12.0,8.0,3.0,18.0,42.28214674587273
52990.0,0.43,291.0,32.0,46.0,50.0,1.0,17.0,9.0,5.0,16.0,145.70542416570717
52991.0,0.486,57.0,32.0,45.0,100.0,5.0,8.0,6.0,4.0,11.0,145.70542416570717
52992.0,0.5,59.0,27.0,34.0,95.0,5.0,11.0,7.0,4.0,10.0,145.70542416570717
52993.0,0.41600000000000004,228.0,32.0,44.0,60.0,5.0,12.0,2.0,3.0,13.0,145.70542416570717
52994.0,0.083,421.0,39.0,78.0,50.0,5.0,14.0,7.0,4.0,6.0,42.28214674587273
52995.0,0.6659999999999999,161.0,34.0,31.0,63.0,5.0,9.0,7.0,4.0,19.0,145.70542416570717
52996.0,0.75,279.0,32.0,51.0,50.0,5.0,5.0,5.0,2.0,19.0,145.70542416570717
52997.0,0.499,702.0,39.0,84.0,50.0,5.0,10.0,5.0,4.0,12.0,145.70542416570717
52998.0,0.083,269.0,32.0,44.0,59.0,5.0,13.0,8.0,4.0,15.0,42.28214674587273
52999.0,0.012,230.0,32.0,37.0,60.0,5.0,5.0,5.0,2.0,16.0,42.28214674587273
53000.0,0.75,195.0,32.0,37.0,100.0,5.0,7.0,5.0,4.0,13.0,145.70542416570717
53001.0,0.5,76.0,32.0,26.0,95.0,2.0,14.0,9.0,4.0,13.0,145.70542416570717
53002.0,0.9159999999999999,54.0,32.0,26.0,80.0,5.0,7.0,4.0,2.0,17.0,145.70542416570717
53003.0,0.478,198.0,0.0,39.0,68.0,4.0,10.0,6.0,4.0,17.0,145.70542416570717
53004.0,0.7490000000000001,238.0,34.0,41.0,61.0,5.0,4.0,4.0,1.0,12.0,145.70542416570717
53005.0,0.37799999999999995,146.0,27.0,31.0,88.0,5.0,8.0,3.0,4.0,19.0,145.70542416570717
53006.0,0.9420000000000001,235.0,32.0,37.0,51.0,5.0,4.0,4.0,1.0,16.0,145.70542416570717
53007.0,0.244,102.0,32.0,27.0,64.0,5.0,2.0,2.0,2.0,15.0,47.11130499174733
53008.0,0.27399999999999997,351.0,32.0,48.0,71.0,5.0,8.0,4.0,2.0,20.0,71.432406386856
53009.0,0.282,233.0,32.0,37.0,86.0,2.0,15.0,9.0,5.0,15.0,88.34888328943308
